applicant_id,dup_group_id,record_kind,full_name,dob,phone,pan,email,address,city,state,pincode,loan_amount,loan_purpose,applied_on
APP006214,1153,original,Sneha Lal Desai,1986-06-25,9532666374,DZYBW3164V,sneha_lal_desai272@hotmail.com,"378 Nehru Street, Powai",Surat,Gujarat,395044,2150000,Equipment Purchase,2025-10-14
APP006215,8038,original,Rajesh Mishra,1991-09-19,7284623146,MICWN8079S,rajesh_mishra194@hotmail.com,"Flat 968, 255 Link Road, Whitefield",Surat,Gujarat,395098,3975000,Working Capital,2025-11-14
APP006216,8393,original,Deepika Rani Mehta,2001-11-21,7772451885,CPTUT3569U,deepika.rani.mehta324@rediffmail.com,"Flat 1088, 285 Gandhi Marg, Adyar",Delhi,Delhi,110056,2650000,Equipment Purchase,2025-07-05
APP006217,2561,exact_key,Ananya Kimar Desai,1984-01-18,9122853869,TCTQK3666K,ananya.kimar.desai33@hotmail.com,229 MG Road Rajouri Garden,Ahmedabad,Gujarat,380069,925000,Working Capital,2025-12-14
APP006218,5737,original,Meera Chandra Chauhan,1972-12-22,6589475206,WBHRK4448F,meera.chandra.chauhan569@gmail.com,"368 MG Road, Hinjewadi",Chennai,Tamil Nadu,600064,1975000,Debt Consolidation,2025-01-22
APP006219,8386,original,Suresh Lal Bansal,1998-12-25,8992247823,HPIXW3030U,suresh.lal.bansal173@rediffmail.com,"223 Park Avenue, Vasant Kunj",Delhi,Delhi,110001,1800000,Personal Loan,2025-06-07
APP006220,8365,original,Rahul Prasad Iyer,2001-01-06,8136670619,UHWAE2206Y,rahul_prasad_iyer221@rediffmail.com,"Flat 529, 263 Church Street, Kothrud",Noida,Uttar Pradesh,201009,1975000,Equipment Purchase,2025-06-17
APP006221,8891,hard_negative_household,Priya Iyer,1998-04-06,6209152034,XILVV3609M,priya_iyer882@gmail.com,"1th Floor, 270 Gandhi Marg, Rajouri Garden",Delhi,Delhi,110027,425000,Equipment Purchase,2025-05-23
APP006222,6712,original,Amit Devi Pandey,1965-01-26,7924485576,SMGMH8447A,amit_devi_pandey371@rediffmail.com,"Flat 282, 357 MG Road, Powai",Bengaluru,Karnataka,560035,4925000,Inventory Finance,2025-11-24
APP006223,3073,original,Mohit Prasad Saxena,1968-08-02,8849802901,FLMFM1655Z,mohit_prasad_saxena255@rediffmail.com,"Flat 613, 285 Temple Street, Powai",Delhi,Delhi,110095,1200000,Inventory Finance,2025-05-15
APP006224,8210,original,Pranav Lal Sharma,1995-04-14,6934292861,YZYSG8999O,pranav_lal_sharma743@rediffmail.com,"Flat 1153, 225 Gandhi Marg, Vasant Kunj",Chennai,Tamil Nadu,600053,2875000,Working Capital,2025-10-06
APP006225,0,original,Dhruv Devi Rao,1994-06-09,6271836693,HYNWN4610X,dhruv.devi.rao925@gmail.com,"6th Floor, 142 Ring Road, Koramangala",Chennai,Tamil Nadu,600024,550000,Working Capital,2025-04-27
APP006226,6035,original,Manish Nath Iyer,2002-02-01,8068387807,BYTIS3545W,manish.nath.iyer244@hotmail.com,"383 Lake Side Road, Aundh",Chennai,Tamil Nadu,600047,3750000,Equipment Purchase,2025-07-05
APP006227,11,original,Ananya Kumar Desai,2001-04-24,8174472714,QACSV3729K,ananyakumardesai438@hotmail.com,"3th Floor, 116 Ring Road, Aundh",Mysuru,Karnataka,570019,1075000,Debt Consolidation,2025-05-12
APP006228,633,original,Kavita Lal Tiwari,1980-07-04,7552406058,MAVPZ8390E,kavita.lal.tiwari733@gmail.com,"7th Floor, 398 Lake Side Road, Banjara Hills",Delhi,Delhi,110058,2475000,Inventory Finance,2025-09-22
APP006229,1052,original,Ravi Nath Patel,1997-05-11,7040930202,EIFQK6825V,ravi_nath_patel763@rediffmail.com,"17th Floor, 327 Station Road, Powai",Mysuru,Karnataka,570033,2525000,Working Capital,2025-10-23
APP006230,5624,fuzzy_only,Sourabh Kumar Dixit,1996-12-11,7155475528,RVTKK5296T,sourabh.kumar.dixit224@rediffmail.com,330 Market Road Sector 45,Kolkata,West Bengal,700019,1900000,Working Capital,2025-12-26
APP006231,8209,original,Varun Rani Kapoor,1975-11-25,7856483421,BWMLS9620V,varun.rani.kapoor461@gmail.com,"Flat 169, 187 Park Avenue, Sector 45",Hyderabad,Telangana,500001,3875000,Working Capital,2025-06-15
APP006232,693,original,Swati Nath Verma,2001-06-14,6628092809,KUIVV7307B,swati.nath.verma742@outlook.com,"10th Floor, 2 Bazaar Street, Andheri East",Ahmedabad,Gujarat,380048,850000,Equipment Purchase,2025-02-21
APP006233,5869,original,Kiran Prasad Trivedi,2001-11-22,7138091156,QEAVE6492X,kiran.prasad.trivedi623@outlook.com,"5th Floor, 394 Station Road, Adyar",Surat,Gujarat,395094,1775000,Working Capital,2025-08-27
APP006234,9055,hard_negative_dob_twin,Vikram Prasad Jain,1969-02-01,9842608152,ANORM6230O,vikram_prasad_jain858@outlook.com,"13th Floor, 28 Nehru Street, HSR Layout",Indore,Madhya Pradesh,452083,4325000,Personal Loan,2025-04-25
APP006235,7564,original,Nisha Nath Sharma,1970-01-22,6808510302,ZLVUK2264K,nisha.nath.sharma696@outlook.com,"9th Floor, 273 Temple Street, Koramangala",Coimbatore,Tamil Nadu,641037,3425000,Inventory Finance,2025-08-06
APP006236,4353,original,Kavita Lal Patel,1973-11-22,9571600353,LPFHY4596T,kavitalalpatel215@yahoo.co.in,"Flat 533, 23 Temple Street, Powai",Hyderabad,Telangana,500008,1300000,Working Capital,2025-07-13
APP006237,512,original,Chetan Prasad Singh,1983-11-10,8874983403,CPRIK6686V,chetan.prasad.singh964@hotmail.com,"9th Floor, 150 Temple Street, Hinjewadi",Kochi,Kerala,682090,3000000,Personal Loan,2025-07-25
APP006238,5023,original,Aarav Rani Bansal,1987-09-04,7489516111,IAQDR0787A,aaravranibansal716@gmail.com,"Flat 1124, 71 Station Road, Anna Nagar",Noida,Uttar Pradesh,201093,1725000,Equipment Purchase,2025-11-01
APP006239,2920,original,Arjun Prasad Singh,1996-01-22,6030603753,LEKOF3820S,arjun_prasad_singh189@yahoo.co.in,"375 Lake Side Road, Powai",Indore,Madhya Pradesh,452015,3000000,Business Expansion,2025-05-02
APP006240,7750,original,Arun Devi Dixit,2001-06-08,7682910696,TKZAO9941K,arundevidixit521@yahoo.co.in,"Flat 335, 116 Bazaar Street, Sector 45",Lucknow,Uttar Pradesh,226052,2750000,Inventory Finance,2025-04-19
APP006241,8492,original,Vikas Chandra Joshi,1975-12-01,7252219025,NVTKT5905E,vikas.chandra.joshi852@outlook.com,"393 Lake Side Road, Koramangala",Jaipur,Rajasthan,302047,3500000,Inventory Finance,2025-08-19
APP006242,6296,original,Varun Lal Mishra,1999-06-06,9490705145,WMZWO8862G,varun_lal_mishra260@rediffmail.com,"59 Park Avenue, Banjara Hills",Delhi,Delhi,110078,3475000,Personal Loan,2025-06-24
APP006243,5624,original,Saurabh Kumar Dixit,1996-12-11,7151475548,PWELU1211P,saurabh.kumar.dixit452@outlook.com,"330 Market Road, Sector 45",Kolkata,West Bengal,700019,2925000,Working Capital,2025-04-25
APP006244,7668,original,Swati Nath Mishra,2001-06-02,7639033432,CNXLO5392S,swati_nath_mishra762@yahoo.co.in,"280 Bazaar Street, Anna Nagar",Gurugram,Haryana,122080,850000,Personal Loan,2025-04-11
APP006245,3208,original,Siddharth Nath Bhat,1983-04-23,7745758698,DGNEU0155F,siddharth.nath.bhat918@yahoo.co.in,"Flat 761, 17 Park Avenue, Aundh",Surat,Gujarat,395017,2975000,Equipment Purchase,2025-08-21
APP006246,2735,fuzzy_only,Anli Devi Jain,1991-03-08,7516178956,VIEDO2174D,anli_devi_jain179@outlook.com,5th Floor 268 Lake Side Road Andheri East,Gurugram,Haryana,122064,2350000,Inventory Finance,2025-05-28
APP006247,6901,original,Uday Kumar Trivedi,1974-12-04,6461530979,DZWOP4389A,uday.kumar.trivedi229@outlook.com,"Flat 1073, 297 Nehru Street, Anna Nagar",Coimbatore,Tamil Nadu,641065,2025000,Working Capital,2025-07-19
APP006248,5839,original,Rajesh Prasad Sharma,1981-01-20,7638697827,ZIHQB8736Q,rajesh.prasad.sharma945@rediffmail.com,"319 Station Road, Andheri East",Gurugram,Haryana,122010,2225000,Working Capital,2025-06-11
APP006249,5218,original,Priya Chandra Dixit,2002-03-16,8529720926,GHCDH1583S,priya_chandra_dixit789@outlook.com,"Flat 867, 241 Ring Road, Jubilee Hills",Lucknow,Uttar Pradesh,226046,75000,Inventory Finance,2025-10-08
APP006250,6155,original,Priya Nath Singh,2002-08-11,9518250894,VHJMQ4606B,priya_nath_singh444@rediffmail.com,"266 Market Road, Andheri East",Coimbatore,Tamil Nadu,641036,2150000,Debt Consolidation,2025-06-28
APP006251,2158,original,Pooja Rani Saxena,1977-10-22,7703908171,YCXVP1619S,poojaranisaxena901@outlook.com,"10th Floor, 50 Church Street, Whitefield",Delhi,Delhi,110059,4525000,Debt Consolidation,2025-02-24
APP006252,3633,original,Prakash Pillai,1970-07-20,7969976107,OBYAH0307A,prakash.pillai326@gmail.com,"1th Floor, 292 Bazaar Street, Indiranagar",Bengaluru,Karnataka,560085,2550000,Business Expansion,2025-12-13
APP006253,2400,original,Sanjay Rani Singh,1976-09-01,6492032424,SKBHM8094Z,sanjay_rani_singh154@outlook.com,"8th Floor, 213 Link Road, Sector 45",Lucknow,Uttar Pradesh,226083,2300000,Personal Loan,2025-09-07
APP006254,3565,original,Pranav Lal Mishra,1978-08-02,7573820763,KMNIA9635J,pranav_lal_mishra829@hotmail.com,"51 Park Avenue, Anna Nagar",Lucknow,Uttar Pradesh,226013,400000,Debt Consolidation,2025-04-13
APP006255,5230,original,Ishaan Prasad Chauhan,2000-10-13,8025306249,NJDBC9113D,ishaanprasadchauhan523@outlook.com,"Flat 996, 135 Market Road, Banjara Hills",Delhi,Delhi,110053,2100000,Debt Consolidation,2025-12-07
APP006256,2287,original,Naveen Devi Patel,1988-02-06,7933685700,TUGJG3792E,naveen.devi.patel518@outlook.com,"313 Nehru Street, Whitefield",Mumbai,Maharashtra,400012,2825000,Inventory Finance,2025-06-05
APP006257,6764,exact_key,Mohit Ntah Yadav,1986-03-06,8898433301,ZMRTW8380L,mohit_ntah_yadav736@hotmail.com,"Flat 573, 275 Market Rd, Koramangala",Bengaluru,Karnataka,560081,3950000,Business Expansion,2025-04-01
APP006258,7193,exact_key,Rakesh Nath Bnsal,1967-02-23,7633723607,WHQVV8971S,rakeshnathbnsal609@rediffmail.com,"15th Floor, 302 Lake Side Rd, Anna Nagar",Surat,Gujarat,395073,300000,Business Expansion,2025-05-11
APP006259,6569,original,Akshay Prasad Shukla,1966-01-10,8786269349,WSJJQ1466G,akshayprasadshukla587@yahoo.co.in,"11th Floor, 22 Gandhi Marg, Kothrud",Hyderabad,Telangana,500026,3800000,Working Capital,2025-01-20
APP006260,7904,exact_key,Varun Deiv Dixit,1985-12-16,9726932669,NMZPD7053H,varundeivdixit641@outlook.com,"7th Floor, 227 MG Road, Salt Lake",Bhopal,Madhya Pradesh,462094,2025000,Business Expansion,2025-10-21
APP006261,3005,original,Priya Rani Khanna,1976-02-07,7102632093,CPVXZ1770Y,priya_rani_khanna366@hotmail.com,"1th Floor, 56 Bazaar Street, Andheri East",Bengaluru,Karnataka,560015,4450000,Inventory Finance,2025-11-24
APP006262,4318,original,Sunil Devi Chauhan,1990-07-13,7083008410,ZFTST0939M,sunildevichauhan666@rediffmail.com,"Flat 544, 118 Link Road, Adyar",Gurugram,Haryana,122075,4900000,Personal Loan,2025-03-28
APP006263,9172,hard_negative_dob_twin,Amit Kumar Mishra,2001-10-13,7488877148,BDPIW4938L,amit.kumar.mishra647@yahoo.co.in,"Flat 1006, 34 Temple Street, Malviya Nagar",Kochi,Kerala,682005,1625000,Debt Consolidation,2025-06-11
APP006264,5787,original,Amit Rani Shetty,1998-09-15,9554584709,MWCLW8509F,amit.rani.shetty687@outlook.com,"Flat 1095, 239 Station Road, Koramangala",Mumbai,Maharashtra,400036,2150000,Debt Consolidation,2025-02-12
APP006265,3971,original,Siddharth Kumar Khanna,1977-11-06,6583734134,FONAA2029D,siddharthkumarkhanna448@hotmail.com,"Flat 1086, 263 Link Road, Koramangala",Jaipur,Rajasthan,302082,2500000,Debt Consolidation,2025-07-05
APP006266,5812,original,Ravi Tiwari,1983-01-15,9929044353,ZEEOY0976M,ravi_tiwari651@outlook.com,"239 Lake Side Road, Whitefield",Hyderabad,Telangana,500045,1300000,Equipment Purchase,2025-01-07
APP006267,7956,original,Chetan Prasad Kulkarni,1982-09-28,9494482933,UOWUX2700E,chetan_prasad_kulkarni355@yahoo.co.in,"17th Floor, 335 MG Road, Sector 45",Chennai,Tamil Nadu,600045,4775000,Debt Consolidation,2025-05-03
APP006268,590,original,Shreya Rani Jain,1995-01-21,6404226738,GLBFQ9415S,shreya.rani.jain219@outlook.com,"368 MG Road, Malviya Nagar",Chennai,Tamil Nadu,600060,2625000,Inventory Finance,2025-10-26
APP006269,3435,original,Vikram Devi Kapoor,1997-12-13,7866644027,ULNJC6989N,vikramdevikapoor59@rediffmail.com,"11th Floor, 56 Station Road, Anna Nagar",Coimbatore,Tamil Nadu,641082,4950000,Working Capital,2025-02-15
APP006270,196,original,Prakash Devi Dixit,1973-09-21,8139932270,REJSL2428U,prakash.devi.dixit633@rediffmail.com,"Flat 728, 172 Gandhi Marg, Anna Nagar",Bengaluru,Karnataka,560052,3350000,Equipment Purchase,2025-07-06
APP006271,5854,original,Deepak Devi Gupta,1982-11-26,8358553944,TGELH8547P,deepakdevigupta168@outlook.com,"Flat 117, 6 Temple Street, Whitefield",Mumbai,Maharashtra,400093,1850000,Inventory Finance,2025-05-20
APP006272,6483,original,Sunil Lal Pandey,1979-06-27,8880234837,NCCCQ8665H,sunil_lal_pandey648@hotmail.com,"Flat 107, 185 Church Street, Malviya Nagar",Delhi,Delhi,110067,2425000,Business Expansion,2025-07-18
APP006273,250,original,Ananya Lal Pillai,1969-11-17,6283987838,VYZYA0496B,ananyalalpillai90@hotmail.com,"35 Park Avenue, Whitefield",Ahmedabad,Gujarat,380081,1475000,Business Expansion,2025-02-08
APP006274,5923,original,Ravi Chandra Chauhan,1992-03-14,6309746795,JCQQD6189Z,ravichandrachauhan781@gmail.com,"359 Station Road, Vasant Kunj",Kolkata,West Bengal,700070,3300000,Equipment Purchase,2025-10-14
APP006275,365,original,Varun Prasad Malhotra,1999-02-25,7830312059,EPFOK1297K,varun.prasad.malhotra729@hotmail.com,"356 Temple Street, Kothrud",Mysuru,Karnataka,570053,1125000,Debt Consolidation,2025-09-11
APP006276,2401,fuzzy_only,Sandeep Chandra Meha,1995-10-05,9787513778,YVQXP3134Z,sandeep.chandra.meha9@outlook.com,Flat 721 171 Nehru Street Koramangala,Kolkata,West Bengal,700068,4325000,Working Capital,2025-01-21
APP006277,3763,original,Ashwin Rani Iyer,1987-03-16,8038417527,EHDXJ9648I,ashwinraniiyer918@hotmail.com,"9th Floor, 9 Lake Side Road, Kothrud",Mysuru,Karnataka,570025,1225000,Inventory Finance,2025-09-25
APP006278,5525,original,Sandeep Kapoor,1965-01-24,9569584767,PGVLA7474D,sandeep_kapoor327@outlook.com,"3th Floor, 49 Ring Road, Jubilee Hills",Mysuru,Karnataka,570009,2975000,Business Expansion,2025-07-19
APP006279,6861,original,Vikas Chandra Sharma,1990-08-04,9159954131,ANIML8408O,vikaschandrasharma722@rediffmail.com,"Flat 751, 75 Link Road, Kothrud",Jaipur,Rajasthan,302079,3450000,Debt Consolidation,2025-05-15
APP006280,5394,original,Yash Menon,1986-05-20,6190396880,EZXPB4754P,yash_menon205@outlook.com,"173 Temple Street, Rajouri Garden",Lucknow,Uttar Pradesh,226024,1650000,Personal Loan,2025-06-09
APP006281,1844,original,Kavita Rani Chopra,1977-01-03,8506827395,WXFPC0400V,kavita.rani.chopra844@outlook.com,"315 Gandhi Marg, Whitefield",Surat,Gujarat,395006,4375000,Business Expansion,2025-07-18
APP006282,3721,original,Manish Devi Desai,1974-11-04,7927322904,SRCGK0331O,manish.devi.desai280@outlook.com,"267 Church Street, HSR Layout",Pune,Maharashtra,411096,1650000,Business Expansion,2025-08-21
APP006283,4339,original,Varun Prasad Reddy,1978-06-23,6993506850,MDFZK6495A,varun.prasad.reddy430@hotmail.com,"Flat 331, 204 Link Road, Vasant Kunj",Jaipur,Rajasthan,302078,2125000,Personal Loan,2025-08-22
APP006284,7909,adversarial,A. Kapoor,1972-05-21,6795099109,BESON1683F,a_kapoor238@gmail.com,"241 LAKE SIDE RD, ANNA NAGAR",Pune,Maharashtra,411010,2025000,Working Capital,2025-09-05
APP006285,8034,original,Akshay Devi Chauhan,1999-05-14,9981135747,MTEZD5663X,akshaydevichauhan193@yahoo.co.in,"59 Temple Street, Powai",Surat,Gujarat,395047,750000,Business Expansion,2025-01-10
APP006286,1236,original,Bhavna Prasad Pillai,1981-12-08,9943994684,KZCSB1179S,bhavna.prasad.pillai912@outlook.com,"227 Bazaar Street, Powai",Mumbai,Maharashtra,400027,225000,Personal Loan,2025-08-26
APP006287,1242,original,Aditya Kumar Desai,2002-10-05,8446264371,BCSDP6310C,aditya.kumar.desai199@hotmail.com,"18th Floor, 81 Station Road, Whitefield",Kochi,Kerala,682054,4500000,Equipment Purchase,2025-04-20
APP006288,7985,original,Jyoti Lal Malhotra,1976-11-05,9792834359,ZNDQD5280H,jyoti.lal.malhotra41@outlook.com,"87 Lake Side Road, Adyar",Kochi,Kerala,682009,3125000,Personal Loan,2025-03-26
APP006289,1294,original,Swati Prasad Saxena,1990-05-02,7751166210,LTRNN3400A,swati_prasad_saxena425@gmail.com,"237 Hill View Road, Kothrud",Hyderabad,Telangana,500079,500000,Working Capital,2025-12-15
APP006290,8351,original,Deepika Nath Kapoor,1969-01-25,9632073056,SKXQZ1902B,deepikanathkapoor587@outlook.com,"2th Floor, 14 Gandhi Marg, Salt Lake",Ahmedabad,Gujarat,380090,1350000,Debt Consolidation,2025-04-22
APP006291,8699,hard_negative_household,Pranav Trivedi,1975-11-06,9755590740,GJMHX2968E,pranav_trivedi153@gmail.com,"351 Hill View Road, Andheri East",Chennai,Tamil Nadu,600013,2850000,Working Capital,2025-01-02
APP006292,7821,original,Naveen Lal Bansal,1971-05-19,7952678344,ANDXJ9614G,naveenlalbansal364@gmail.com,"Flat 442, 272 Bazaar Street, Malviya Nagar",Gurugram,Haryana,122015,3900000,Debt Consolidation,2025-06-24
APP006293,79,original,Swati Devi Chauhan,1985-02-28,8928615449,NUPAR8554O,swati.devi.chauhan597@gmail.com,"283 MG Road, Adyar",Gurugram,Haryana,122064,1925000,Business Expansion,2025-11-12
APP006294,5312,original,Ravi Lal Trivedi,1995-03-15,9713018923,HKMSW1135Q,ravilaltrivedi836@rediffmail.com,"154 Station Road, Kothrud",Coimbatore,Tamil Nadu,641057,375000,Personal Loan,2025-12-13
APP006295,5222,original,Sandeep Devi Tiwari,1971-07-09,9284791748,YVEEP0040K,sandeep.devi.tiwari551@outlook.com,"Flat 421, 64 Link Road, Adyar",Chennai,Tamil Nadu,600017,850000,Personal Loan,2025-01-25
APP006296,8284,original,Divya Kumar Yadav,1974-11-25,9291078971,EFUXU1667A,divya_kumar_yadav375@hotmail.com,"1th Floor, 316 Link Road, Andheri East",Delhi,Delhi,110066,2575000,Inventory Finance,2025-09-10
APP006297,7549,original,Rakesh Nath Singh,1973-11-20,7062053297,AIGVJ4766M,rakesh_nath_singh992@rediffmail.com,"241 Gandhi Marg, Vasant Kunj",Coimbatore,Tamil Nadu,641044,1325000,Working Capital,2025-07-21
APP006298,3766,original,Divya Nath Chopra,1991-08-19,6935112759,EXWJT8313U,divya.nath.chopra555@yahoo.co.in,"6th Floor, 139 MG Road, Rajouri Garden",Delhi,Delhi,110083,4100000,Personal Loan,2025-10-13
APP006299,8771,hard_negative_household,Manish Reddy,1987-08-22,8814336938,SZKPW9748B,manish.reddy542@yahoo.co.in,"8th Floor, 134 Park Avenue, Anna Nagar",Chennai,Tamil Nadu,600012,3275000,Debt Consolidation,2025-10-20
APP006300,8871,hard_negative_household,Bhavna Sinha,1992-12-16,9838447162,WFJOA7786G,bhavnasinha63@yahoo.co.in,"Flat 865, 206 MG Road, Salt Lake",Mysuru,Karnataka,570033,2450000,Equipment Purchase,2025-03-22
APP006301,2060,original,Ravi Dixit,1977-10-07,9149277101,KXDAX6088W,ravi_dixit128@hotmail.com,"Flat 898, 2 Nehru Street, Vasant Kunj",Mumbai,Maharashtra,400005,3875000,Working Capital,2025-01-16
APP006302,5770,original,Aditya Lal Joshi,1998-06-13,9498928094,JTZPA2165G,adityalaljoshi847@gmail.com,"18th Floor, 384 Market Road, Powai",Chennai,Tamil Nadu,600039,1375000,Debt Consolidation,2025-08-17
APP006303,7724,original,Farhan Devi Pandey,1971-07-02,8797147184,YIPDO3081B,farhandevipandey934@hotmail.com,"147 Church Street, Hinjewadi",Gurugram,Haryana,122084,2725000,Equipment Purchase,2025-02-14
APP006304,3667,original,Ravi Rani Sinha,1970-03-02,8387787480,IFTYS1054M,raviranisinha428@outlook.com,"Flat 470, 368 Lake Side Road, Hinjewadi",Hyderabad,Telangana,500023,2600000,Equipment Purchase,2025-05-17
APP006305,1314,original,Ravi Chandra Khanna,1993-02-27,7705574837,BBFPO8283C,ravi.chandra.khanna359@hotmail.com,"14th Floor, 158 Ring Road, Malviya Nagar",Kochi,Kerala,682053,3750000,Business Expansion,2025-02-24
APP006306,2790,original,Deepak Nath Reddy,2001-07-20,6856790648,PBQYE2759Q,deepak.nath.reddy695@hotmail.com,"141 Bazaar Street, Hinjewadi",Lucknow,Uttar Pradesh,226013,2350000,Business Expansion,2025-10-16
APP006307,1015,original,Manish Lal Reddy,1976-06-22,6853121954,LGDNZ2799D,manish.lal.reddy813@yahoo.co.in,"Flat 902, 234 Lake Side Road, HSR Layout",Jaipur,Rajasthan,302095,4900000,Business Expansion,2025-12-16
APP006308,2105,original,Ishaan Chandra Shukla,1999-09-01,9148964210,PXCBZ2869Q,ishaan_chandra_shukla959@outlook.com,"366 Nehru Street, Malviya Nagar",Noida,Uttar Pradesh,201058,325000,Business Expansion,2025-06-06
APP006309,5085,exact_key,Aarav Shukla,1990-09-03,9547780933,ATDFD1565N,aarav.shukla102@hotmail.com,177 Lake Side Road Whitefield,Gurugram,Haryana,122044,4975000,Debt Consolidation,2025-09-23
APP006310,521,original,Kavita Rani Bhat,1976-02-11,8654890515,ZCILW4055S,kavitaranibhat28@outlook.com,"7th Floor, 105 Station Road, Rajouri Garden",Ahmedabad,Gujarat,380062,3850000,Inventory Finance,2025-04-03
APP006311,3243,original,Saurabh Devi Joshi,1971-10-08,9798321335,IBLQO6117B,saurabh_devi_joshi929@hotmail.com,"Flat 1018, 69 Park Avenue, Banjara Hills",Hyderabad,Telangana,500001,1000000,Equipment Purchase,2025-04-16
APP006312,6724,original,Sandeep Chauhan,1982-05-17,9669438059,TLWRN2645M,sandeep.chauhan595@rediffmail.com,"169 Park Avenue, Andheri East",Mysuru,Karnataka,570004,1125000,Inventory Finance,2025-07-11
APP006313,4678,original,Zoya Patel,1976-03-01,6450045449,IKUJV3809G,zoya_patel80@outlook.com,"7th Floor, 267 Park Avenue, Kothrud",Coimbatore,Tamil Nadu,641071,4550000,Debt Consolidation,2025-10-25
APP006314,8923,hard_negative_namesake,Lakshmi Rnai Mehta,1977-05-04,8777194986,QUCYG1105T,lakshmi_rnai_mehta247@yahoo.co.in,"13th Floor, 168 Station Road, Salt Lake",Indore,Madhya Pradesh,452069,4575000,Inventory Finance,2025-01-07
APP006315,7941,original,Suresh Kumar Khanna,1978-10-06,8742598154,ZHJHC8718G,sureshkumarkhanna482@hotmail.com,"Flat 687, 286 Bazaar Street, HSR Layout",Gurugram,Haryana,122035,4375000,Personal Loan,2025-05-13
APP006316,7353,original,Arjun Nath Bansal,1968-04-15,6382747806,CIRNV2397X,arjunnathbansal998@hotmail.com,"3th Floor, 179 Church Street, Andheri East",Bhopal,Madhya Pradesh,462054,3100000,Equipment Purchase,2025-06-20
APP006317,3511,original,Pooja Rani Tiwari,1989-10-18,8984889373,USNVM4774Y,pooja_rani_tiwari322@gmail.com,"9th Floor, 259 Link Road, Koramangala",Mumbai,Maharashtra,400065,3075000,Business Expansion,2025-03-12
APP006318,112,original,Rekha Devi Malhotra,1994-09-26,9226288982,YOQEY1365C,rekhadevimalhotra888@gmail.com,"8th Floor, 200 MG Road, Anna Nagar",Chennai,Tamil Nadu,600030,4450000,Working Capital,2025-06-14
APP006319,2142,original,Gaurav Nath Gupta,1984-05-19,9676556843,ERSEJ2524C,gaurav_nath_gupta541@yahoo.co.in,"7th Floor, 168 Hill View Road, Sector 45",Pune,Maharashtra,411076,4100000,Business Expansion,2025-02-28
APP006320,4703,original,Ananya Chauhan,1985-09-27,6681689736,KBIHI2432I,ananya.chauhan74@hotmail.com,"Flat 438, 305 Temple Street, HSR Layout",Kolkata,West Bengal,700058,2150000,Working Capital,2025-02-14
APP006321,3233,original,Ramesh Nath Rao,2002-09-16,7654751757,OQVEH7103B,rameshnathrao89@yahoo.co.in,"51 MG Road, Kothrud",Kochi,Kerala,682082,4150000,Debt Consolidation,2025-07-04
APP006322,7721,original,Naveen Nath Verma,2001-05-12,6103538609,IRMMZ9328F,naveen_nath_verma896@hotmail.com,"Flat 508, 205 Hill View Road, Rajouri Garden",Kochi,Kerala,682073,3250000,Working Capital,2025-02-25
APP006323,8216,original,Arun Chandra Agarwal,1977-08-18,7923143254,TOKPO8227X,arunchandraagarwal464@rediffmail.com,"4th Floor, 225 Lake Side Road, Anna Nagar",Indore,Madhya Pradesh,452066,4200000,Personal Loan,2025-02-19
APP006324,4492,original,Neha Kumar Patel,1980-10-26,7876519840,COUXR5811D,neha.kumar.patel349@gmail.com,"5th Floor, 344 Church Street, Rajouri Garden",Surat,Gujarat,395094,2450000,Business Expansion,2025-10-08
APP006325,4230,original,Suresh Lal Mishra,1973-01-26,9851449293,IJHIG7344E,sureshlalmishra145@hotmail.com,"10th Floor, 24 Bazaar Street, Kothrud",Kolkata,West Bengal,700006,650000,Debt Consolidation,2025-09-21
APP006326,3468,original,Rakesh Nath Sharma,1996-05-15,8162498528,FXBRG6775P,rakesh_nath_sharma11@outlook.com,"Flat 1128, 83 Station Road, Whitefield",Jaipur,Rajasthan,302059,4775000,Inventory Finance,2025-12-26
APP006327,7884,original,Dhruv Kumar Pandey,2001-11-10,8116910860,YQOCK8453Q,dhruv_kumar_pandey392@yahoo.co.in,"Flat 1165, 232 Bazaar Street, Aundh",Kolkata,West Bengal,700026,4100000,Debt Consolidation,2025-10-11
APP006328,652,original,Meera Kumar Mishra,1993-10-01,9179406829,NSSUY0299O,meerakumarmishra449@yahoo.co.in,"Flat 1152, 2 Lake Side Road, Sector 45",Indore,Madhya Pradesh,452070,2500000,Equipment Purchase,2025-10-08
APP006329,827,original,Sandeep Prasad Verma,1986-06-13,7060278059,CHUZL3995B,sandeep_prasad_verma95@yahoo.co.in,"Flat 774, 336 Market Road, Banjara Hills",Mumbai,Maharashtra,400009,3450000,Inventory Finance,2025-03-26
APP006330,7932,original,Shreya Agarwal,1995-09-11,6988151686,LXSYQ7990J,shreyaagarwal83@yahoo.co.in,"9th Floor, 224 Lake Side Road, Kothrud",Kolkata,West Bengal,700054,4225000,Equipment Purchase,2025-03-05
APP006331,6060,original,Naveen Devi Rao,2001-02-12,7125749602,BVLGO5101N,naveen_devi_rao461@gmail.com,"28 Hill View Road, Hinjewadi",Mysuru,Karnataka,570085,550000,Working Capital,2025-05-25
